Open_Time,Open,High,Low,Close,Volume,Close Time,Quote Asset Volume,Number_of_Trades,Taker_buy_volume,Taker_Buy_Quote_Volume,Ignore
1673654400000,19930.01000000,21258.00000000,19888.05000000,20967.23000000,132906.52741000,1673668799999,2759092530.98319130,2292855,67746.43426000,1406355000.72401090,0
1673668800000,20967.23000000,21033.64000000,20777.37000000,20897.36000000,44676.34594000,1673683199999,933843420.84821860,1210896,22094.67901000,461842390.17131080,0
1673683200000,20897.36000000,21022.39000000,20225.06000000,20721.73000000,79770.25474000,1673697599999,1644046743.05199730,1743831,39574.47229000,815611710.58933630,0
1673697600000,20721.03000000,21200.00000000,20568.12000000,20786.74000000,70757.33684000,1673711999999,1474769537.00975680,1570328,35466.39694000,739333157.15739550,0
1673712000000,20785.85000000,20911.23000000,20660.00000000,20783.68000000,40261.90826000,1673726399999,837169981.93473920,1007531,19851.10000000,412787001.78230260,0
1673726400000,20783.68000000,21072.27000000,20758.00000000,20954.92000000,25541.37632000,1673740799999,534149353.21828500,834104,13084.46959000,273638901.74606370,0
1673740800000,20952.76000000,21001.84000000,20551.01000000,20719.09000000,38036.35096000,1673755199999,789006902.81670950,1087245,18513.63643000,384054173.74487130,0
1673755200000,20719.09000000,20789.58000000,20666.88000000,20735.69000000,20276.51594000,1673769599999,420273216.99103880,690210,10137.83417000,210137602.47094970,0
1673769600000,20735.69000000,20759.00000000,20573.13000000,20722.23000000,28650.05726000,1673783999999,592453775.87799120,847332,14168.86859000,293020976.23652900,0
1673784000000,20722.23000000,20994.05000000,20652.24000000,20908.28000000,32504.50894000,1673798399999,675792243.08346870,904450,16404.87156000,341116260.41812380,0
1673798400000,20906.97000000,21050.74000000,20665.00000000,20870.15000000,37663.66746000,1673812799999,786128675.57981520,1009742,18564.68678000,387519118.57722870,0
1673812800000,20870.15000000,20952.37000000,20746.39000000,20871.50000000,21411.12493000,1673827199999,446871791.78994100,655375,10520.94155000,219588500.25616810,0
1673827200000,20872.99000000,21439.59000000,20770.20000000,21075.68000000,65696.37043000,1673841599999,1388089480.94561070,1462343,32913.17235000,695428103.40847680,0
1673841600000,21074.80000000,21260.00000000,21037.64000000,21109.23000000,32932.04546000,1673855999999,696038874.32641140,945582,16280.98407000,344130602.87882280,0
1673856000000,21109.40000000,21113.22000000,20666.00000000,20817.56000000,49457.76438000,1673870399999,1029376009.93838200,1173910,24144.64293000,502521096.95494950,0
1673870400000,20816.63000000,21053.89000000,20611.48000000,20994.17000000,50011.28024000,1673884799999,1043209232.31925280,1142493,24922.51463000,519943375.15287160,0
1673884800000,20995.37000000,21414.42000000,20916.43000000,21308.57000000,57585.03731000,1673899199999,1218402023.65730800,1245371,28780.07499000,608976957.42365630,0
1673899200000,21307.29000000,21474.05000000,21048.16000000,21185.65000000,37395.58480000,1673913599999,793538431.85567270,886735,18311.28045000,388597322.56657550,0
1673913600000,21185.65000000,21299.04000000,20841.31000000,21124.57000000,43454.76384000,1673927999999,916414989.40248990,1131927,21823.25467000,460250823.70839540,0
1673928000000,21124.57000000,21236.62000000,21060.80000000,21133.65000000,27720.49973000,1673942399999,585979397.88895430,848772,13637.58323000,288291889.84425580,0
1673942400000,21133.65000000,21249.46000000,21082.48000000,21219.75000000,32766.90672000,1673956799999,693505454.54743830,921682,16400.18207000,347123102.80672960,0
1673956800000,21219.21000000,21647.45000000,21030.00000000,21176.06000000,87104.51182000,1673971199999,1851412927.70757230,1649298,43636.22002000,927657883.87776480,0
1673971200000,21176.06000000,21412.00000000,21084.00000000,21336.46000000,48658.53141000,1673985599999,1033405270.18277010,1057413,24178.86622000,513573053.55718220,0
1673985600000,21336.46000000,21413.15000000,21121.71000000,21134.81000000,35702.53057000,1673999999999,759867729.76086840,831046,17445.53690000,371330420.45470270,0
1674000000000,21132.29000000,21377.44000000,21103.15000000,21258.54000000,40301.19947000,1674014399999,856180692.81407680,1048530,20200.42869000,429163460.29956260,0
1674014400000,21257.00000000,21320.00000000,21228.54000000,21307.94000000,26697.42680000,1674028799999,568070295.64014390,796591,13405.49147000,285250268.94756040,0
1674028800000,21307.94000000,21316.77000000,21151.00000000,21204.67000000,33225.41111000,1674043199999,705339178.32016150,940208,15951.14787000,338640574.85478050,0
1674043200000,21204.67000000,21650.00000000,20842.00000000,21042.73000000,97538.81068000,1674057599999,2080231128.90851520,1851053,48136.15769000,1026762744.73620380,0
1674057600000,21042.73000000,21136.80000000,20407.15000000,20906.54000000,112546.34199000,1674071999999,2346648248.11464480,2067882,55197.57608000,1150986773.89668600,0
1674072000000,20905.37000000,20938.67000000,20624.02000000,20677.47000000,40606.82944000,1674086399999,843249651.44918360,912909,20283.61510000,421233985.58142170,0
1674086400000,20677.47000000,20817.85000000,20659.19000000,20748.04000000,37267.51378000,1674100799999,772841131.95075450,975722,18621.79767000,386177449.38525070,0
1674100800000,20748.04000000,20874.81000000,20742.71000000,20818.95000000,28848.62637000,1674115199999,600655161.99116760,784863,14520.94471000,302345017.42854420,0
1674115200000,20818.94000000,20846.75000000,20706.90000000,20743.72000000,35522.44033000,1674129599999,737990949.07616120,893164,17226.63453000,357897020.92176340,0
1674129600000,20744.17000000,20960.23000000,20660.80000000,20876.44000000,61331.76023000,1674143999999,1275412088.01783730,1242651,30169.99749000,627401268.98869190,0
1674144000000,20876.44000000,21142.07000000,20791.13000000,21090.95000000,51508.95942000,1674158399999,1078719286.58586560,1049951,26043.96054000,545467406.22543680,0
1674158400000,21092.10000000,21192.00000000,20919.31000000,21071.59000000,36906.54912000,1674172799999,777405712.38941440,873581,18340.89942000,386341711.13934100,0
1674172800000,21071.59000000,21219.60000000,21013.96000000,21087.74000000,37141.33047000,1674187199999,783639312.16109960,922648,18623.09426000,392945351.86843160,0
1674187200000,21087.74000000,21127.33000000,20861.28000000,20959.44000000,38475.43025000,1674201599999,807649595.86990310,937110,18949.93043000,397790956.44511180,0
1674201600000,20958.43000000,20993.99000000,20898.79000000,20963.51000000,33292.86295000,1674215999999,697474455.39188750,865220,16534.87506000,346404907.31740140,0
1674216000000,20963.34000000,21247.55000000,20955.53000000,21144.77000000,63718.57309000,1674230399999,1344633977.12413400,1345225,31617.13804000,667229564.31314430,0
1674230400000,21145.05000000,21529.00000000,21140.99000000,21496.67000000,68762.00358000,1674244799999,1467815434.34001900,1391009,34778.81189000,742434604.29651010,0
1674244800000,21496.67000000,22755.93000000,21495.75000000,22667.21000000,96688.93625000,1674259199999,2154960114.82348950,1921223,49696.19901000,1107233514.03032940,0
1674259200000,22666.00000000,22792.86000000,22422.00000000,22547.35000000,46689.92028000,1674273599999,1054511739.18033900,1135159,23187.19616000,523707638.27246720,0
1674273600000,22547.83000000,22670.00000000,22514.60000000,22638.36000000,31004.20655000,1674287999999,700765220.94562470,864584,15291.45179000,345627559.01135580,0
1674288000000,22638.36000000,23335.77000000,22595.23000000,22905.65000000,102373.50511000,1674302399999,2343025888.39811770,1948623,51448.54481000,1177503644.72230450,0
1674302400000,22907.01000000,23280.00000000,22851.94000000,22998.90000000,60494.75835000,1674316799999,1392598704.93691030,1391764,30189.54448000,695018034.00592060,0
1674316800000,22998.90000000,23371.80000000,22980.00000000,23270.50000000,62208.75289000,1674331199999,1442942861.05895720,1395460,31421.78812000,728914071.93985330,0
1674331200000,23270.97000000,23299.55000000,22680.73000000,22783.55000000,43674.34114000,1674345599999,1005090754.01206460,1060930,21124.64595000,486145726.45106170,0
1674345600000,22783.35000000,22979.88000000,22602.55000000,22758.30000000,43093.66569000,1674359999999,982166391.15030040,1176975,21500.39270000,490064955.06715150,0
1674360000000,22759.08000000,22967.33000000,22716.72000000,22895.20000000,29768.68658000,1674374399999,680907598.24312290,844141,14816.71694000,338898113.81686990,0
1674374400000,22895.49000000,22938.12000000,22726.02000000,22783.61000000,31739.49190000,1674388799999,725441128.70099570,881437,15799.30876000,361106286.92512200,0
1674388800000,22784.74000000,23078.71000000,22645.59000000,22794.51000000,49271.02796000,1674403199999,1126572537.32544460,1305162,24495.65688000,560130892.41302320,0
1674403200000,22794.63000000,22959.71000000,22687.13000000,22722.15000000,41105.52201000,1674417599999,938840500.12819830,1091398,20234.69654000,462200020.58165220,0
1674417600000,22721.88000000,22773.89000000,22292.37000000,22707.88000000,58599.35872000,1674431999999,1321624165.99605850,1304714,28996.14481000,654009551.91875170,0
1674432000000,22706.02000000,22826.46000000,22646.43000000,22661.02000000,36139.99774000,1674446399999,821585855.26068320,1035110,17847.49043000,405749803.20721840,0
1674446400000,22661.02000000,22794.33000000,22600.14000000,22695.90000000,33194.26530000,1674460799999,754361825.81021070,931904,16327.22319000,371058386.83441320,0
1674460800000,22696.61000000,22957.25000000,22662.38000000,22904.58000000,38266.29469000,1674475199999,873250970.67147690,1079599,19269.67516000,439747319.05481080,0
1674475200000,22904.58000000,23115.00000000,22500.00000000,22853.14000000,80367.50864000,1674489599999,1833668401.57099150,1770467,39792.85924000,908013729.36170200,0
1674489600000,22855.44000000,23180.00000000,22654.00000000,22792.47000000,71278.43489000,1674503999999,1634076694.32986240,1599037,35476.04073000,813408332.54637300,0
1674504000000,22792.47000000,23044.56000000,22753.71000000,22916.45000000,34341.87812000,1674518399999,787247548.33245600,842538,17141.42061000,392950133.47909280,0
1674518400000,22917.81000000,23144.76000000,22864.67000000,23079.27000000,41432.57478000,1674532799999,953862921.48960440,1063187,20916.22365000,481556419.50761310,0
1674532800000,23079.87000000,23162.20000000,23006.98000000,23054.08000000,34450.19326000,1674547199999,795650689.52576710,905478,16918.16394000,390743875.28666560,0
1674547200000,23054.70000000,23090.25000000,22770.00000000,22917.66000000,46085.15863000,1674561599999,1056623160.83745230,1155108,22467.73170000,515155287.69096090,0
1674561600000,22917.11000000,23035.31000000,22711.00000000,22931.36000000,64690.98641000,1674575999999,1480417525.11379050,1609615,32045.13545000,733375995.32078380,0
1674576000000,22931.36000000,23079.00000000,22785.59000000,23018.53000000,44205.31571000,1674590399999,1014105624.37271920,1176741,21777.17356000,499627709.16858600,0
1674590400000,23017.73000000,23080.45000000,22462.93000000,22632.89000000,62294.55375000,1674604799999,1420773041.23450790,1485455,30115.41526000,686948055.16397030,0
1674604800000,22631.94000000,22715.06000000,22300.00000000,22643.61000000,56101.10349000,1674619199999,1265348858.04313770,1211382,27719.68370000,625229123.78962720,0
1674619200000,22643.04000000,22772.00000000,22606.04000000,22712.45000000,30093.23392000,1674633599999,682543092.01964550,808555,14850.38922000,336827231.17695210,0
1674633600000,22711.85000000,22739.11000000,22475.00000000,22598.47000000,39000.61252000,1674647999999,882280733.21990260,997584,19053.15087000,431022084.87391660,0
1674648000000,22598.45000000,22745.00000000,22335.00000000,22577.86000000,70513.75269000,1674662399999,1591756073.70916130,1563666,35236.59405000,795488306.57693600,0
1674662400000,22578.79000000,22765.30000000,22510.00000000,22748.86000000,50906.47279000,1674676799999,1152282150.46782250,1195211,25445.54887000,576016833.75804640,0
1674676800000,22749.97000000,23816.73000000,22749.93000000,23060.94000000,99427.65682000,1674691199999,2301379451.65616760,2284048,50342.53444000,1165238193.78963910,0
1674691200000,23060.42000000,23282.47000000,23041.14000000,23136.16000000,49167.22282000,1674705599999,1139350996.87439520,1181615,24382.35016000,565017191.89522270,0
1674705600000,23136.16000000,23197.80000000,22897.17000000,22966.73000000,45284.94138000,1674719999999,1045313205.38168250,1056955,22324.70685000,515367122.36229560,0
1674720000000,22965.81000000,23048.49000000,22850.01000000,22992.94000000,39326.24520000,1674734399999,903134097.80435210,1004754,19415.09344000,445897696.94796770,0
1674734400000,22992.09000000,23250.00000000,22880.95000000,22958.02000000,81188.23496000,1674748799999,1873618782.54192340,1796432,40312.82066000,930389482.03034720,0
1674748800000,22955.16000000,23106.51000000,22853.81000000,23070.00000000,43604.15119000,1674763199999,1003298141.40318210,1233906,21566.61377000,496265013.38123370,0
1674763200000,23068.57000000,23195.00000000,22963.07000000,23009.65000000,30353.64026000,1674777599999,699877244.33239290,907424,15183.49853000,350127764.43410780,0
1674777600000,23009.65000000,23076.62000000,22534.88000000,22772.62000000,46182.87922000,1674791999999,1053211965.99878100,1110420,22665.14454000,516887561.51154150,0
1674792000000,22772.20000000,23100.00000000,22760.64000000,23072.77000000,38724.86560000,1674806399999,888702025.09233390,910022,19607.52158000,449976921.65148760,0
